18:40:13 18/12/2023 - User: 100075058221244, Message: ohh parang terminal
19:40:52 18/12/2023 - User: undefined, Message: undefined
19:40:52 18/12/2023 - User: undefined, Message: undefined
19:41:52 18/12/2023 - User: undefined, Message: undefined
19:42:18 18/12/2023 - User: undefined, Message: undefined
19:42:20 18/12/2023 - User: undefined, Message: undefined
19:42:21 18/12/2023 - User: undefined, Message: undefined
19:42:22 18/12/2023 - User: undefined, Message: undefined
19:42:22 18/12/2023 - User: undefined, Message: undefined
19:42:22 18/12/2023 - User: undefined, Message: undefined
19:42:23 18/12/2023 - User: undefined, Message: undefined
19:42:25 18/12/2023 - User: undefined, Message: undefined
19:44:18 18/12/2023 - User: undefined, Message: undefined
19:44:41 18/12/2023 - User: undefined, Message: undefined
19:44:44 18/12/2023 - User: undefined, Message: undefined
19:44:45 18/12/2023 - User: undefined, Message: undefined
19:44:45 18/12/2023 - User: undefined, Message: undefined
19:44:46 18/12/2023 - User: undefined, Message: undefined
19:44:46 18/12/2023 - User: undefined, Message: undefined
19:44:46 18/12/2023 - User: undefined, Message: undefined
19:44:46 18/12/2023 - User: undefined, Message: undefined
19:44:46 18/12/2023 - User: undefined, Message: undefined
19:44:47 18/12/2023 - User: undefined, Message: undefined
19:44:51 18/12/2023 - User: undefined, Message: undefined
19:44:51 18/12/2023 - User: undefined, Message: undefined
19:44:51 18/12/2023 - User: undefined, Message: undefined
19:44:54 18/12/2023 - User: undefined, Message: undefined
19:45:01 18/12/2023 - User: undefined, Message: undefined
19:45:02 18/12/2023 - User: undefined, Message: undefined
19:45:20 18/12/2023 - User: undefined, Message: undefined
19:45:22 18/12/2023 - User: undefined, Message: undefined
19:45:34 18/12/2023 - User: undefined, Message: undefined
19:45:35 18/12/2023 - User: undefined, Message: undefined
19:45:36 18/12/2023 - User: undefined, Message: undefined
19:45:37 18/12/2023 - User: undefined, Message: undefined
19:45:43 18/12/2023 - User: undefined, Message: undefined
19:45:43 18/12/2023 - User: undefined, Message: undefined
19:45:44 18/12/2023 - User: undefined, Message: undefined
19:45:49 18/12/2023 - User: undefined, Message: undefined
19:45:54 18/12/2023 - User: undefined, Message: undefined
19:45:57 18/12/2023 - User: undefined, Message: undefined
19:46:02 18/12/2023 - User: undefined, Message: undefined
19:46:03 18/12/2023 - User: undefined, Message: undefined
19:46:10 18/12/2023 - User: undefined, Message: undefined
19:46:11 18/12/2023 - User: undefined, Message: undefined
19:46:14 18/12/2023 - User: undefined, Message: undefined
19:46:16 18/12/2023 - User: undefined, Message: undefined
19:46:21 18/12/2023 - User: undefined, Message: undefined
19:46:22 18/12/2023 - User: undefined, Message: undefined
19:46:23 18/12/2023 - User: undefined, Message: undefined
19:46:25 18/12/2023 - User: undefined, Message: undefined
19:46:52 18/12/2023 - User: undefined, Message: undefined
19:47:36 18/12/2023 - User: undefined, Message: undefined
19:47:36 18/12/2023 - User: undefined, Message: undefined
19:47:37 18/12/2023 - User: undefined, Message: undefined
19:47:39 18/12/2023 - User: undefined, Message: undefined
19:48:37 18/12/2023 - User: undefined, Message: undefined
19:48:40 18/12/2023 - User: undefined, Message: undefined
19:48:42 18/12/2023 - User: undefined, Message: undefined
19:48:42 18/12/2023 - User: undefined, Message: undefined
19:48:42 18/12/2023 - User: undefined, Message: undefined
19:48:43 18/12/2023 - User: undefined, Message: undefined
19:48:43 18/12/2023 - User: undefined, Message: undefined
19:48:52 18/12/2023 - User: undefined, Message: undefined
19:48:53 18/12/2023 - User: undefined, Message: undefined
19:48:56 18/12/2023 - User: undefined, Message: undefined
19:49:01 18/12/2023 - User: undefined, Message: undefined
19:49:20 18/12/2023 - User: undefined, Message: undefined
19:49:27 18/12/2023 - User: undefined, Message: undefined
19:49:29 18/12/2023 - User: undefined, Message: undefined
19:49:32 18/12/2023 - User: undefined, Message: undefined
19:49:35 18/12/2023 - User: undefined, Message: undefined
19:50:33 18/12/2023 - User: undefined, Message: undefined
19:50:38 18/12/2023 - User: undefined, Message: undefined
19:51:02 18/12/2023 - User: undefined, Message: undefined
19:51:03 18/12/2023 - User: undefined, Message: undefined
19:51:06 18/12/2023 - User: undefined, Message: undefined
19:51:07 18/12/2023 - User: undefined, Message: undefined
19:51:09 18/12/2023 - User: undefined, Message: undefined
19:51:10 18/12/2023 - User: undefined, Message: undefined
19:51:15 18/12/2023 - User: undefined, Message: undefined
19:51:18 18/12/2023 - User: undefined, Message: undefined
19:51:23 18/12/2023 - User: undefined, Message: undefined
19:51:26 18/12/2023 - User: undefined, Message: undefined
19:51:26 18/12/2023 - User: undefined, Message: undefined
19:51:27 18/12/2023 - User: undefined, Message: undefined
19:51:27 18/12/2023 - User: undefined, Message: undefined
19:51:27 18/12/2023 - User: undefined, Message: undefined
19:51:29 18/12/2023 - User: undefined, Message: undefined
19:51:30 18/12/2023 - User: undefined, Message: undefined
19:51:31 18/12/2023 - User: undefined, Message: undefined
19:51:31 18/12/2023 - User: undefined, Message: undefined
19:51:32 18/12/2023 - User: undefined, Message: undefined
19:51:33 18/12/2023 - User: undefined, Message: undefined
19:51:34 18/12/2023 - User: undefined, Message: undefined
19:51:54 18/12/2023 - User: undefined, Message: undefined
19:54:13 18/12/2023 - User: undefined, Message: undefined
19:54:15 18/12/2023 - User: undefined, Message: undefined
19:54:22 18/12/2023 - User: undefined, Message: undefined
19:54:23 18/12/2023 - User: undefined, Message: undefined
19:54:29 18/12/2023 - User: undefined, Message: undefined
19:54:32 18/12/2023 - User: undefined, Message: undefined
19:54:35 18/12/2023 - User: undefined, Message: undefined
19:54:37 18/12/2023 - User: undefined, Message: undefined
19:54:38 18/12/2023 - User: undefined, Message: undefined
19:54:39 18/12/2023 - User: undefined, Message: undefined
19:54:39 18/12/2023 - User: undefined, Message: undefined
19:54:41 18/12/2023 - User: undefined, Message: undefined
19:55:24 18/12/2023 - User: undefined, Message: undefined
19:55:27 18/12/2023 - User: undefined, Message: undefined
19:55:29 18/12/2023 - User: undefined, Message: undefined
19:55:30 18/12/2023 - User: undefined, Message: undefined
19:55:31 18/12/2023 - User: undefined, Message: undefined
19:55:33 18/12/2023 - User: undefined, Message: undefined
19:55:47 18/12/2023 - User: undefined, Message: undefined
19:55:49 18/12/2023 - User: undefined, Message: undefined
19:59:25 18/12/2023 - User: undefined, Message: undefined
20:03:36 18/12/2023 - User: undefined, Message: undefined
20:03:38 18/12/2023 - User: undefined, Message: undefined
20:03:39 18/12/2023 - User: undefined, Message: undefined
20:03:49 18/12/2023 - User: undefined, Message: undefined
20:03:50 18/12/2023 - User: undefined, Message: undefined
20:03:51 18/12/2023 - User: undefined, Message: undefined
20:03:54 18/12/2023 - User: undefined, Message: undefined
20:03:54 18/12/2023 - User: undefined, Message: undefined
20:03:55 18/12/2023 - User: undefined, Message: undefined
20:03:55 18/12/2023 - User: undefined, Message: undefined
20:04:05 18/12/2023 - User: undefined, Message: undefined
20:04:05 18/12/2023 - User: undefined, Message: undefined
20:04:14 18/12/2023 - User: undefined, Message: undefined
20:04:15 18/12/2023 - User: undefined, Message: undefined
20:04:16 18/12/2023 - User: undefined, Message: undefined
20:04:17 18/12/2023 - User: undefined, Message: undefined
20:04:18 18/12/2023 - User: undefined, Message: undefined
20:04:18 18/12/2023 - User: undefined, Message: undefined
20:04:38 18/12/2023 - User: undefined, Message: undefined
20:04:40 18/12/2023 - User: undefined, Message: undefined
20:04:40 18/12/2023 - User: undefined, Message: undefined
20:04:41 18/12/2023 - User: undefined, Message: undefined
20:04:41 18/12/2023 - User: undefined, Message: undefined
20:04:45 18/12/2023 - User: undefined, Message: undefined
20:04:49 18/12/2023 - User: undefined, Message: undefined
20:04:52 18/12/2023 - User: undefined, Message: undefined
20:04:56 18/12/2023 - User: undefined, Message: undefined
20:05:12 18/12/2023 - User: undefined, Message: undefined
20:05:13 18/12/2023 - User: undefined, Message: undefined
20:05:15 18/12/2023 - User: undefined, Message: undefined
20:05:16 18/12/2023 - User: undefined, Message: undefined
20:05:22 18/12/2023 - User: undefined, Message: undefined
20:05:31 18/12/2023 - User: undefined, Message: undefined
20:05:33 18/12/2023 - User: undefined, Message: undefined
20:05:38 18/12/2023 - User: undefined, Message: undefined
20:05:41 18/12/2023 - User: undefined, Message: undefined
20:05:49 18/12/2023 - User: undefined, Message: undefined
20:05:49 18/12/2023 - User: undefined, Message: undefined
20:05:57 18/12/2023 - User: undefined, Message: undefined
20:05:58 18/12/2023 - User: undefined, Message: undefined
20:06:12 18/12/2023 - User: undefined, Message: undefined
20:06:13 18/12/2023 - User: undefined, Message: undefined
20:06:25 18/12/2023 - User: undefined, Message: undefined
20:06:25 18/12/2023 - User: undefined, Message: undefined
20:06:26 18/12/2023 - User: undefined, Message: undefined
20:06:27 18/12/2023 - User: undefined, Message: undefined
20:06:33 18/12/2023 - User: undefined, Message: undefined
20:06:35 18/12/2023 - User: undefined, Message: undefined
20:06:47 18/12/2023 - User: undefined, Message: undefined
20:06:58 18/12/2023 - User: undefined, Message: undefined
20:06:58 18/12/2023 - User: undefined, Message: undefined
20:07:03 18/12/2023 - User: undefined, Message: undefined
20:07:04 18/12/2023 - User: undefined, Message: undefined
20:07:07 18/12/2023 - User: undefined, Message: undefined
20:07:44 18/12/2023 - User: undefined, Message: undefined
20:07:50 18/12/2023 - User: undefined, Message: undefined
20:08:10 18/12/2023 - User: undefined, Message: undefined
20:08:14 18/12/2023 - User: undefined, Message: undefined
20:08:15 18/12/2023 - User: undefined, Message: undefined
20:08:15 18/12/2023 - User: undefined, Message: undefined
20:08:17 18/12/2023 - User: undefined, Message: undefined
20:08:18 18/12/2023 - User: undefined, Message: undefined
20:08:28 18/12/2023 - User: undefined, Message: undefined
20:08:28 18/12/2023 - User: undefined, Message: undefined
20:08:28 18/12/2023 - User: undefined, Message: undefined
20:08:28 18/12/2023 - User: undefined, Message: undefined
20:08:30 18/12/2023 - User: undefined, Message: undefined
20:08:30 18/12/2023 - User: undefined, Message: undefined
20:08:31 18/12/2023 - User: undefined, Message: undefined
20:08:31 18/12/2023 - User: undefined, Message: undefined
20:08:34 18/12/2023 - User: undefined, Message: undefined
20:08:34 18/12/2023 - User: undefined, Message: undefined
20:08:40 18/12/2023 - User: undefined, Message: undefined
20:08:43 18/12/2023 - User: undefined, Message: undefined
20:08:43 18/12/2023 - User: undefined, Message: undefined
20:08:45 18/12/2023 - User: undefined, Message: undefined
20:08:50 18/12/2023 - User: undefined, Message: undefined
20:08:50 18/12/2023 - User: undefined, Message: undefined
20:08:51 18/12/2023 - User: undefined, Message: undefined
20:08:51 18/12/2023 - User: undefined, Message: undefined
20:08:52 18/12/2023 - User: undefined, Message: undefined
20:08:53 18/12/2023 - User: undefined, Message: undefined
20:08:55 18/12/2023 - User: undefined, Message: undefined
20:09:06 18/12/2023 - User: undefined, Message: undefined
20:09:06 18/12/2023 - User: undefined, Message: undefined
20:09:29 18/12/2023 - User: undefined, Message: undefined
20:09:37 18/12/2023 - User: undefined, Message: undefined
20:09:37 18/12/2023 - User: undefined, Message: undefined
20:10:19 18/12/2023 - User: undefined, Message: undefined
20:10:20 18/12/2023 - User: undefined, Message: undefined
20:10:33 18/12/2023 - User: undefined, Message: undefined
20:10:34 18/12/2023 - User: undefined, Message: undefined
20:10:38 18/12/2023 - User: undefined, Message: undefined
20:10:39 18/12/2023 - User: undefined, Message: undefined
20:10:39 18/12/2023 - User: undefined, Message: undefined
20:10:48 18/12/2023 - User: undefined, Message: undefined
20:11:07 18/12/2023 - User: undefined, Message: undefined
20:11:08 18/12/2023 - User: undefined, Message: undefined
20:11:31 18/12/2023 - User: undefined, Message: undefined
20:11:32 18/12/2023 - User: undefined, Message: undefined
20:11:37 18/12/2023 - User: undefined, Message: undefined
20:11:59 18/12/2023 - User: undefined, Message: undefined
20:12:17 18/12/2023 - User: undefined, Message: undefined
20:12:17 18/12/2023 - User: undefined, Message: undefined
20:12:19 18/12/2023 - User: undefined, Message: undefined
20:12:24 18/12/2023 - User: undefined, Message: undefined
20:13:25 18/12/2023 - User: undefined, Message: undefined
20:13:35 18/12/2023 - User: undefined, Message: undefined
20:13:39 18/12/2023 - User: undefined, Message: undefined
20:13:40 18/12/2023 - User: undefined, Message: undefined
20:13:47 18/12/2023 - User: undefined, Message: undefined
20:13:47 18/12/2023 - User: undefined, Message: undefined
20:15:53 18/12/2023 - User: undefined, Message: undefined
20:15:54 18/12/2023 - User: undefined, Message: undefined
20:15:54 18/12/2023 - User: undefined, Message: undefined
20:15:54 18/12/2023 - User: undefined, Message: undefined
20:15:57 18/12/2023 - User: undefined, Message: undefined
20:15:58 18/12/2023 - User: undefined, Message: undefined
20:15:59 18/12/2023 - User: undefined, Message: undefined
20:16:09 18/12/2023 - User: undefined, Message: undefined
20:16:19 18/12/2023 - User: undefined, Message: undefined
20:16:25 18/12/2023 - User: undefined, Message: undefined
20:18:50 18/12/2023 - User: undefined, Message: undefined
20:19:00 18/12/2023 - User: undefined, Message: undefined
20:19:10 18/12/2023 - User: undefined, Message: undefined
20:19:12 18/12/2023 - User: undefined, Message: undefined
20:19:31 18/12/2023 - User: undefined, Message: undefined
20:21:31 18/12/2023 - User: undefined, Message: undefined
20:21:32 18/12/2023 - User: undefined, Message: undefined
20:21:33 18/12/2023 - User: undefined, Message: undefined
20:21:36 18/12/2023 - User: undefined, Message: undefined
20:21:37 18/12/2023 - User: undefined, Message: undefined
20:21:41 18/12/2023 - User: undefined, Message: undefined
20:21:47 18/12/2023 - User: undefined, Message: undefined
20:21:57 18/12/2023 - User: undefined, Message: undefined
20:22:01 18/12/2023 - User: undefined, Message: undefined
20:22:08 18/12/2023 - User: undefined, Message: undefined
20:22:12 18/12/2023 - User: undefined, Message: undefined
20:22:25 18/12/2023 - User: undefined, Message: undefined
20:22:28 18/12/2023 - User: undefined, Message: undefined
20:22:31 18/12/2023 - User: undefined, Message: undefined
20:23:05 18/12/2023 - User: undefined, Message: undefined
20:23:15 18/12/2023 - User: undefined, Message: undefined
20:23:19 18/12/2023 - User: undefined, Message: undefined
20:23:26 18/12/2023 - User: undefined, Message: undefined
20:23:28 18/12/2023 - User: undefined, Message: undefined
